Order Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit
2014-04-12,Standard Class,Corporate,United States,New York City,New York,East,Technology,Phones,129.98,2,62.3904
2014-05-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,19.536,3,4.884
2014-05-03,Second Class,Consumer,United States,Yonkers,New York,East,Office Supplies,Art,59.52,3,15.4752
2014-05-03,Second Class,Consumer,United States,Yonkers,New York,East,Technology,Accessories,479.97,3,177.5889
2014-05-03,Second Class,Consumer,United States,Yonkers,New York,East,Office Supplies,Supplies,18.62,2,5.3998
2014-05-03,Second Class,Consumer,United States,Yonkers,New York,East,Office Supplies,Binders,49.632,6,16.7508
2014-05-03,Second Class,Consumer,United States,Yonkers,New York,East,Office Supplies,Paper,97.82,2,45.9754
2014-05-04,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,55.48,1,26.6304
2014-05-04,Second Class,Corporate,United States,Alexandria,Virginia,South,Office Supplies,Art,22.96,7,7.5768
2014-05-04,Second Class,Corporate,United States,Alexandria,Virginia,South,Technology,Phones,28.99,1,8.4071
2014-05-04,Second Class,Corporate,United States,Alexandria,Virginia,South,Office Supplies,Paper,12.96,2,6.3504
2014-05-04,Second Class,Corporate,United States,Alexandria,Virginia,South,Office Supplies,Art,22.96,7,6.6584
2014-05-04,Second Class,Corporate,United States,Alexandria,Virginia,South,Office Supplies,Supplies,4164.05,5,83.281
2014-05-04,First Class,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,49.632,4,3.7224
2014-05-04,First Class,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,52.096,4,3.9072
2014-05-04,Second Class,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,Art,26.7,2,7.476
2014-05-04,Second Class,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,Binders,40.2,5,18.09
2014-05-04,Second Class,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,Art,13.89,3,4.5837
2014-05-04,Second Class,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,Storage,689.82,6,20.6946
2014-05-04,Standard Class,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Binders,115.36,7,56.5264
2014-05-05,Second Class,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Paper,9.42,3,4.239
2014-05-05,Second Class,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Art,6.56,2,1.9024
2014-05-05,Second Class,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Paper,24.56,2,11.5432
2014-05-05,First Class,Consumer,United States,San Antonio,Texas,Central,Furniture,Chairs,127.869,3,-9.1335
2014-05-05,Standard Class,Corporate,United States,Freeport,Illinois,Central,Office Supplies,Storage,45.248,2,3.9592
2014-05-05,First Class,Corporate,United States,Arlington,Virginia,South,Office Supplies,Binders,11.88,2,5.346
2014-05-05,First Class,Corporate,United States,Arlington,Virginia,South,Office Supplies,Paper,35.44,1,16.6568
2014-05-07,First Class,Consumer,United States,Jackson,Mississippi,South,Technology,Accessories,479.97,3,163.1898
2014-05-07,First Class,Consumer,United States,Jackson,Mississippi,South,Office Supplies,Labels,14.62,2,6.8714
2014-05-07,First Class,Consumer,United States,Jackson,Mississippi,South,Office Supplies,Paper,19.44,3,9.3312
2014-05-07,Same Day,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,220.776,3,-44.1552
2014-05-07,Same Day,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,281.424,11,-35.178
2014-05-07,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,180.96,6,67.86
2014-05-07,Standard Class,Corporate,United States,Knoxville,Tennessee,South,Office Supplies,Art,4.368,3,0.3822
2014-05-07,First Class,Corporate,United States,Palm Coast,Florida,South,Furniture,Furnishings,19.52,2,5.368
2014-05-07,First Class,Corporate,United States,Palm Coast,Florida,South,Office Supplies,Binders,9.81,5,-6.867
2014-05-07,First Class,Corporate,United States,Palm Coast,Florida,South,Furniture,Furnishings,213.216,3,15.9912
2014-05-08,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,20.94,3,9.8418
2014-05-08,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,110.96,2,53.2608
2014-05-08,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,340.144,7,21.259
2014-05-08,Standard Class,Consumer,United States,San Francisco,California,West,Technology,Accessories,16.36,1,1.636
2014-05-08,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,15.78,2,0.6312
2014-05-08,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,45.98,2,12.8744
2014-05-08,Second Class,Corporate,United States,Meriden,Connecticut,East,Office Supplies,Appliances,79.47,3,22.2516
2014-05-08,Second Class,Corporate,United States,Meriden,Connecticut,East,Office Supplies,Art,4.56,2,2.0064
2014-05-08,Second Class,Corporate,United States,Meriden,Connecticut,East,Furniture,Chairs,1133.35,5,294.671
2014-05-08,Standard Class,Corporate,United States,New York City,New York,East,Technology,Phones,135.99,1,36.7173
2014-05-08,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Art,15.96,7,7.0224
2014-05-08,Standard Class,Consumer,United States,Texas City,Texas,Central,Furniture,Tables,489.23,2,41.934
2014-05-09,Standard Class,Consumer,United States,Bowling Green,Ohio,East,Office Supplies,Storage,264.32,2,19.824
2014-05-09,First Class,Consumer,United States,Saint Petersburg,Florida,South,Furniture,Furnishings,31.984,2,1.999
2014-05-10,Second Class,Consumer,United States,Columbus,Ohio,East,Office Supplies,Appliances,91.92,5,11.49
2014-05-10,First Class,Consumer,United States,Pomona,California,West,Technology,Accessories,99.98,2,34.993
2014-05-11,Standard Class,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,20.04,6,8.8176
2014-05-11,Standard Class,Home Office,United States,Arlington,Virginia,South,Technology,Accessories,47.79,3,16.2486
2014-05-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,273.568,2,-34.196
2014-05-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,13.194,2,-8.796
2014-05-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,1080.096,6,-94.5084
2014-05-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,51.56,5,-6.445
2014-05-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,58.416,2,16.7946
2014-05-11,Same Day,Consumer,United States,Hampton,Virginia,South,Furniture,Chairs,149.9,5,40.473
2014-05-12,Standard Class,Corporate,United States,Gilbert,Arizona,West,Office Supplies,Art,1113.024,8,111.3024
2014-05-12,Standard Class,Corporate,United States,Gilbert,Arizona,West,Technology,Phones,167.968,4,62.988
2014-05-12,Second Class,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,24.816,2,1.8612
2014-05-12,Second Class,Corporate,United States,Decatur,Illinois,Central,Technology,Accessories,408.744,7,76.6395
2014-05-12,Standard Class,Consumer,United States,Alexandria,Virginia,South,Office Supplies,Storage,24.56,2,6.8768
2014-05-12,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,348.488,7,117.6147
2014-05-12,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,172.736,4,-30.2288
2014-05-12,Standard Class,Corporate,United States,Columbus,Ohio,East,Office Supplies,Paper,98.376,3,35.6613
2014-05-12,Standard Class,Corporate,United States,Columbus,Ohio,East,Office Supplies,Binders,29.94,4,-23.952
2014-05-12,Standard Class,Corporate,United States,Columbus,Ohio,East,Office Supplies,Paper,17.472,3,5.6784
2014-05-12,Standard Class,Corporate,United States,Columbus,Ohio,East,Technology,Phones,36.738,1,-9.1845
2014-05-12,Standard Class,Corporate,United States,Columbus,Ohio,East,Technology,Phones,179.94,2,-44.985
2014-05-12,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,26.46,9,11.907
2014-05-12,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,49.12,4,23.0864
2014-05-12,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Fasteners,15,3,7.2
2014-05-12,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,250.26,6,72.5754
2014-06-01,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,19.44,3,9.3312
2014-06-01,First Class,Corporate,United States,Athens,Georgia,South,Office Supplies,Art,12.78,3,5.2398
2014-06-01,Standard Class,Home Office,United States,Henderson,Kentucky,South,Furniture,Chairs,2573.82,9,746.4078
2014-06-01,Standard Class,Home Office,United States,Henderson,Kentucky,South,Office Supplies,Binders,609.98,2,274.491
2014-06-01,Standard Class,Home Office,United States,Henderson,Kentucky,South,Office Supplies,Art,5.48,2,1.4796
2014-06-01,Standard Class,Home Office,United States,Henderson,Kentucky,South,Technology,Phones,391.98,2,113.6742
2014-06-01,Standard Class,Home Office,United States,Henderson,Kentucky,South,Technology,Phones,755.96,4,204.1092
2014-06-01,Standard Class,Home Office,United States,Henderson,Kentucky,South,Office Supplies,Fasteners,31.12,4,0.3112
2014-06-01,Standard Class,Home Office,United States,Henderson,Kentucky,South,Office Supplies,Paper,6.54,1,3.0084
2014-06-02,First Class,Corporate,United States,Chesapeake,Virginia,South,Office Supplies,Labels,15,4,7.2
2014-06-02,First Class,Corporate,United States,Chesapeake,Virginia,South,Technology,Phones,161.61,1,42.0186
2014-06-02,First Class,Corporate,United States,Chesapeake,Virginia,South,Technology,Phones,144.95,5,42.0355
2014-06-02,Second Class,Consumer,United States,Romeoville,Illinois,Central,Office Supplies,Binders,8.952,2,-14.7708
2014-06-04,Standard Class,Corporate,United States,Lancaster,Pennsylvania,East,Office Supplies,Binders,44.91,6,-35.928
2014-06-04,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,10.304,1,-2.1896
2014-06-04,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,154.764,3,-36.1116
2014-06-04,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,116.784,2,21.897
2014-06-04,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Tables,653.55,3,111.1035
2014-06-04,Standard Class,Corporate,United States,Seattle,Washington,West,Technology,Accessories,33.9,2,2.034
2014-06-04,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,91.96,2,15.6332
2014-06-04,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,33.11,7,12.9129
2014-06-04,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,19.44,3,9.3312
2014-06-04,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,55.48,1,26.6304
2014-06-04,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,70.95,3,18.447
2014-06-04,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,65.568,2,23.7684
2014-06-04,Second Class,Corporate,United States,Los Angeles,California,West,Technology,Accessories,299.97,3,131.9868
2014-06-05,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,140.736,8,52.776
2014-06-05,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Labels,5.78,2,2.7166
2014-06-05,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,107.94,6,30.2232
2014-06-06,First Class,Consumer,United States,Rochester,New York,East,Office Supplies,Art,13.36,2,4.9432
2014-06-06,Standard Class,Corporate,United States,Long Beach,New York,East,Office Supplies,Binders,149.544,9,50.4711
2014-06-06,Standard Class,Corporate,United States,Long Beach,New York,East,Office Supplies,Supplies,17.14,2,4.4564
2014-06-06,Standard Class,Corporate,United States,Long Beach,New York,East,Furniture,Tables,991.764,3,-347.1174
2014-06-06,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,24.588,3,-38.1114
2014-06-06,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Envelopes,13.984,2,4.7196
2014-06-06,Standard Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Labels,100.24,10,33.831
2014-06-06,Standard Class,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Binders,1.365,1,-0.91
2014-06-06,Standard Class,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Paper,62.016,2,22.4808
2014-06-07,First Class,Consumer,United States,New York City,New York,East,Technology,Copiers,559.992,1,174.9975
2014-06-07,Standard Class,Home Office,United States,El Cajon,California,West,Furniture,Chairs,478.48,2,47.848
2014-06-08,Second Class,Consumer,United States,Columbia,South Carolina,South,Technology,Accessories,62.91,3,22.6476
2014-06-08,Standard Class,Consumer,United States,New York City,New York,East,Technology,Accessories,199.98,2,83.9916
2014-06-09,First Class,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,41.88,6,12.1452
2014-06-09,First Class,Corporate,United States,San Francisco,California,West,Office Supplies,Labels,58.48,8,27.4856
2014-06-10,Standard Class,Consumer,United States,San Diego,California,West,Technology,Accessories,9.09,3,1.9089
2014-06-10,Second Class,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Binders,15.36,2,7.68
2014-06-10,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,83.92,5,-13.637
2014-06-10,First Class,Corporate,United States,Indianapolis,Indiana,Central,Office Supplies,Storage,386.34,2,54.0876
2014-06-11,Standard Class,Consumer,United States,Columbus,Georgia,South,Office Supplies,Paper,43.68,6,20.9664
2014-06-12,Second Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,23.976,3,-14.3856
2014-06-12,Second Class,Consumer,United States,Springfield,Oregon,West,Office Supplies,Storage,53.424,3,4.6746
2014-06-12,Second Class,Consumer,United States,Springfield,Oregon,West,Furniture,Tables,275.49,1,-170.8038
2014-06-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,14.016,4,-31.536
2014-06-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,214.95,5,-120.372
2014-06-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,35.04,4,-7.008
2014-06-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,10.776,3,-4.8492
2014-06-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,4.6,2,-8.05
2014-06-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,35.168,2,-8.3524
2014-06-12,First Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,1261.33,7,327.9458
2014-06-12,Standard Class,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Paper,42.208,2,13.7176
2014-07-01,Standard Class,Consumer,United States,Huntsville,Texas,Central,Furniture,Furnishings,76.728,3,-53.7096
2014-07-01,Standard Class,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Binders,10.43,7,-18.2525
